session_id,date,month,device,source,ab_group,stage,reached
S09453,2025-03-27,2025-03,Mobile,Social,A,checkout_complete,0
S09454,2025-03-27,2025-03,Desktop,Organic,B,landing,1
S09454,2025-03-27,2025-03,Desktop,Organic,B,services_view,0
S09454,2025-03-27,2025-03,Desktop,Organic,B,pricing_view,1
S09454,2025-03-27,2025-03,Desktop,Organic,B,cart_add,1
S09454,2025-03-27,2025-03,Desktop,Organic,B,checkout_start,0
S09454,2025-03-27,2025-03,Desktop,Organic,B,checkout_complete,0
S09455,2025-03-27,2025-03,Mobile,Email,B,landing,1
S09455,2025-03-27,2025-03,Mobile,Email,B,services_view,1
S09455,2025-03-27,2025-03,Mobile,Email,B,pricing_view,0
S09455,2025-03-27,2025-03,Mobile,Email,B,cart_add,0
S09455,2025-03-27,2025-03,Mobile,Email,B,checkout_start,0
S09455,2025-03-27,2025-03,Mobile,Email,B,checkout_complete,0
S09456,2025-03-27,2025-03,Desktop,Organic,B,landing,1
S09456,2025-03-27,2025-03,Desktop,Organic,B,services_view,0
S09456,2025-03-27,2025-03,Desktop,Organic,B,pricing_view,1
S09456,2025-03-27,2025-03,Desktop,Organic,B,cart_add,0
S09456,2025-03-27,2025-03,Desktop,Organic,B,checkout_start,0
S09456,2025-03-27,2025-03,Desktop,Organic,B,checkout_complete,0
S09457,2025-03-27,2025-03,Desktop,Direct,B,landing,1
S09457,2025-03-27,2025-03,Desktop,Direct,B,services_view,0
S09457,2025-03-27,2025-03,Desktop,Direct,B,pricing_view,0
S09457,2025-03-27,2025-03,Desktop,Direct,B,cart_add,0
S09457,2025-03-27,2025-03,Desktop,Direct,B,checkout_start,0
S09457,2025-03-27,2025-03,Desktop,Direct,B,checkout_complete,0
S09458,2025-03-27,2025-03,Desktop,Organic,B,landing,1
S09458,2025-03-27,2025-03,Desktop,Organic,B,services_view,1
S09458,2025-03-27,2025-03,Desktop,Organic,B,pricing_view,1
S09458,2025-03-27,2025-03,Desktop,Organic,B,cart_add,0
S09458,2025-03-27,2025-03,Desktop,Organic,B,checkout_start,0
S09458,2025-03-27,2025-03,Desktop,Organic,B,checkout_complete,0
S09459,2025-03-27,2025-03,Desktop,Direct,A,landing,1
S09459,2025-03-27,2025-03,Desktop,Direct,A,services_view,0
S09459,2025-03-27,2025-03,Desktop,Direct,A,pricing_view,0
S09459,2025-03-27,2025-03,Desktop,Direct,A,cart_add,0
S09459,2025-03-27,2025-03,Desktop,Direct,A,checkout_start,0
S09459,2025-03-27,2025-03,Desktop,Direct,A,checkout_complete,1
S09460,2025-03-27,2025-03,Mobile,Paid,A,landing,1
S09460,2025-03-27,2025-03,Mobile,Paid,A,services_view,1
S09460,2025-03-27,2025-03,Mobile,Paid,A,pricing_view,1
S09460,2025-03-27,2025-03,Mobile,Paid,A,cart_add,0
S09460,2025-03-27,2025-03,Mobile,Paid,A,checkout_start,0
S09460,2025-03-27,2025-03,Mobile,Paid,A,checkout_complete,0
S09461,2025-03-27,2025-03,Desktop,Organic,A,landing,1
S09461,2025-03-27,2025-03,Desktop,Organic,A,services_view,1
S09461,2025-03-27,2025-03,Desktop,Organic,A,pricing_view,0
S09461,2025-03-27,2025-03,Desktop,Organic,A,cart_add,0
S09461,2025-03-27,2025-03,Desktop,Organic,A,checkout_start,1
S09461,2025-03-27,2025-03,Desktop,Organic,A,checkout_complete,0
S09462,2025-03-27,2025-03,Mobile,Organic,B,landing,1
S09462,2025-03-27,2025-03,Mobile,Organic,B,services_view,1
S09462,2025-03-27,2025-03,Mobile,Organic,B,pricing_view,0
S09462,2025-03-27,2025-03,Mobile,Organic,B,cart_add,0
S09462,2025-03-27,2025-03,Mobile,Organic,B,checkout_start,0
S09462,2025-03-27,2025-03,Mobile,Organic,B,checkout_complete,0
S09463,2025-03-27,2025-03,Mobile,Direct,B,landing,1
S09463,2025-03-27,2025-03,Mobile,Direct,B,services_view,0
S09463,2025-03-27,2025-03,Mobile,Direct,B,pricing_view,0
S09463,2025-03-27,2025-03,Mobile,Direct,B,cart_add,1
S09463,2025-03-27,2025-03,Mobile,Direct,B,checkout_start,0
S09463,2025-03-27,2025-03,Mobile,Direct,B,checkout_complete,0
S09464,2025-03-27,2025-03,Desktop,Paid,B,landing,1
S09464,2025-03-27,2025-03,Desktop,Paid,B,services_view,0
S09464,2025-03-27,2025-03,Desktop,Paid,B,pricing_view,0
S09464,2025-03-27,2025-03,Desktop,Paid,B,cart_add,0
S09464,2025-03-27,2025-03,Desktop,Paid,B,checkout_start,0
S09464,2025-03-27,2025-03,Desktop,Paid,B,checkout_complete,0
S09465,2025-03-27,2025-03,Mobile,Paid,A,landing,1
S09465,2025-03-27,2025-03,Mobile,Paid,A,services_view,1
S09465,2025-03-27,2025-03,Mobile,Paid,A,pricing_view,1
S09465,2025-03-27,2025-03,Mobile,Paid,A,cart_add,0
S09465,2025-03-27,2025-03,Mobile,Paid,A,checkout_start,0
S09465,2025-03-27,2025-03,Mobile,Paid,A,checkout_complete,0
S09466,2025-03-27,2025-03,Mobile,Email,B,landing,1
S09466,2025-03-27,2025-03,Mobile,Email,B,services_view,0
S09466,2025-03-27,2025-03,Mobile,Email,B,pricing_view,0
S09466,2025-03-27,2025-03,Mobile,Email,B,cart_add,0
S09466,2025-03-27,2025-03,Mobile,Email,B,checkout_start,0
S09466,2025-03-27,2025-03,Mobile,Email,B,checkout_complete,0
S09467,2025-03-27,2025-03,Mobile,Email,A,landing,1
S09467,2025-03-27,2025-03,Mobile,Email,A,services_view,1
S09467,2025-03-27,2025-03,Mobile,Email,A,pricing_view,1
S09467,2025-03-27,2025-03,Mobile,Email,A,cart_add,0
S09467,2025-03-27,2025-03,Mobile,Email,A,checkout_start,0
S09467,2025-03-27,2025-03,Mobile,Email,A,checkout_complete,0
S09468,2025-03-27,2025-03,Mobile,Organic,B,landing,1
S09468,2025-03-27,2025-03,Mobile,Organic,B,services_view,1
S09468,2025-03-27,2025-03,Mobile,Organic,B,pricing_view,1
S09468,2025-03-27,2025-03,Mobile,Organic,B,cart_add,0
S09468,2025-03-27,2025-03,Mobile,Organic,B,checkout_start,0
S09468,2025-03-27,2025-03,Mobile,Organic,B,checkout_complete,0
S09469,2025-03-27,2025-03,Mobile,Organic,B,landing,1
S09469,2025-03-27,2025-03,Mobile,Organic,B,services_view,1
S09469,2025-03-27,2025-03,Mobile,Organic,B,pricing_view,0
S09469,2025-03-27,2025-03,Mobile,Organic,B,cart_add,0
S09469,2025-03-27,2025-03,Mobile,Organic,B,checkout_start,0
S09469,2025-03-27,2025-03,Mobile,Organic,B,checkout_complete,0
S09470,2025-03-27,2025-03,Desktop,Email,A,landing,1
S09470,2025-03-27,2025-03,Desktop,Email,A,services_view,1
S09470,2025-03-27,2025-03,Desktop,Email,A,pricing_view,1
S09470,2025-03-27,2025-03,Desktop,Email,A,cart_add,0
S09470,2025-03-27,2025-03,Desktop,Email,A,checkout_start,0
S09470,2025-03-27,2025-03,Desktop,Email,A,checkout_complete,0
S09471,2025-03-27,2025-03,Desktop,Paid,A,landing,1
S09471,2025-03-27,2025-03,Desktop,Paid,A,services_view,1
S09471,2025-03-27,2025-03,Desktop,Paid,A,pricing_view,1
S09471,2025-03-27,2025-03,Desktop,Paid,A,cart_add,0
S09471,2025-03-27,2025-03,Desktop,Paid,A,checkout_start,0
S09471,2025-03-27,2025-03,Desktop,Paid,A,checkout_complete,0
S09472,2025-03-27,2025-03,Desktop,Organic,B,landing,1
S09472,2025-03-27,2025-03,Desktop,Organic,B,services_view,0
S09472,2025-03-27,2025-03,Desktop,Organic,B,pricing_view,0
S09472,2025-03-27,2025-03,Desktop,Organic,B,cart_add,0
S09472,2025-03-27,2025-03,Desktop,Organic,B,checkout_start,0
S09472,2025-03-27,2025-03,Desktop,Organic,B,checkout_complete,0
S09473,2025-03-27,2025-03,Mobile,Organic,B,landing,1
S09473,2025-03-27,2025-03,Mobile,Organic,B,services_view,0
S09473,2025-03-27,2025-03,Mobile,Organic,B,pricing_view,0
S09473,2025-03-27,2025-03,Mobile,Organic,B,cart_add,1
S09473,2025-03-27,2025-03,Mobile,Organic,B,checkout_start,0
S09473,2025-03-27,2025-03,Mobile,Organic,B,checkout_complete,0
S09474,2025-03-27,2025-03,Mobile,Paid,B,landing,1
S09474,2025-03-27,2025-03,Mobile,Paid,B,services_view,1
S09474,2025-03-27,2025-03,Mobile,Paid,B,pricing_view,0
S09474,2025-03-27,2025-03,Mobile,Paid,B,cart_add,0
S09474,2025-03-27,2025-03,Mobile,Paid,B,checkout_start,0
S09474,2025-03-27,2025-03,Mobile,Paid,B,checkout_complete,0
S09475,2025-03-27,2025-03,Mobile,Organic,B,landing,1
S09475,2025-03-27,2025-03,Mobile,Organic,B,services_view,1
S09475,2025-03-27,2025-03,Mobile,Organic,B,pricing_view,1
S09475,2025-03-27,2025-03,Mobile,Organic,B,cart_add,0
S09475,2025-03-27,2025-03,Mobile,Organic,B,checkout_start,0
S09475,2025-03-27,2025-03,Mobile,Organic,B,checkout_complete,0
S09476,2025-03-27,2025-03,Desktop,Social,B,landing,1
S09476,2025-03-27,2025-03,Desktop,Social,B,services_view,0
S09476,2025-03-27,2025-03,Desktop,Social,B,pricing_view,0
S09476,2025-03-27,2025-03,Desktop,Social,B,cart_add,1
S09476,2025-03-27,2025-03,Desktop,Social,B,checkout_start,0
S09476,2025-03-27,2025-03,Desktop,Social,B,checkout_complete,1
S09477,2025-03-27,2025-03,Tablet,Direct,B,landing,1
S09477,2025-03-27,2025-03,Tablet,Direct,B,services_view,0
S09477,2025-03-27,2025-03,Tablet,Direct,B,pricing_view,0
S09477,2025-03-27,2025-03,Tablet,Direct,B,cart_add,0
S09477,2025-03-27,2025-03,Tablet,Direct,B,checkout_start,0
S09477,2025-03-27,2025-03,Tablet,Direct,B,checkout_complete,0
S09478,2025-03-27,2025-03,Desktop,Organic,B,landing,1
S09478,2025-03-27,2025-03,Desktop,Organic,B,services_view,0
S09478,2025-03-27,2025-03,Desktop,Organic,B,pricing_view,0
S09478,2025-03-27,2025-03,Desktop,Organic,B,cart_add,1
S09478,2025-03-27,2025-03,Desktop,Organic,B,checkout_start,0
S09478,2025-03-27,2025-03,Desktop,Organic,B,checkout_complete,0
S09479,2025-03-27,2025-03,Desktop,Email,B,landing,1
S09479,2025-03-27,2025-03,Desktop,Email,B,services_view,1
S09479,2025-03-27,2025-03,Desktop,Email,B,pricing_view,0
S09479,2025-03-27,2025-03,Desktop,Email,B,cart_add,0
S09479,2025-03-27,2025-03,Desktop,Email,B,checkout_start,0
S09479,2025-03-27,2025-03,Desktop,Email,B,checkout_complete,0
S09480,2025-03-27,2025-03,Desktop,Organic,A,landing,1
S09480,2025-03-27,2025-03,Desktop,Organic,A,services_view,1
S09480,2025-03-27,2025-03,Desktop,Organic,A,pricing_view,0
S09480,2025-03-27,2025-03,Desktop,Organic,A,cart_add,1
S09480,2025-03-27,2025-03,Desktop,Organic,A,checkout_start,0
S09480,2025-03-27,2025-03,Desktop,Organic,A,checkout_complete,0
S09481,2025-03-27,2025-03,Desktop,Organic,B,landing,1
S09481,2025-03-27,2025-03,Desktop,Organic,B,services_view,0
S09481,2025-03-27,2025-03,Desktop,Organic,B,pricing_view,1
S09481,2025-03-27,2025-03,Desktop,Organic,B,cart_add,0
S09481,2025-03-27,2025-03,Desktop,Organic,B,checkout_start,1
S09481,2025-03-27,2025-03,Desktop,Organic,B,checkout_complete,0
S09482,2025-03-27,2025-03,Mobile,Direct,B,landing,1
S09482,2025-03-27,2025-03,Mobile,Direct,B,services_view,1
S09482,2025-03-27,2025-03,Mobile,Direct,B,pricing_view,0
S09482,2025-03-27,2025-03,Mobile,Direct,B,cart_add,0
S09482,2025-03-27,2025-03,Mobile,Direct,B,checkout_start,0
S09482,2025-03-27,2025-03,Mobile,Direct,B,checkout_complete,0
S09483,2025-03-27,2025-03,Mobile,Email,A,landing,1
S09483,2025-03-27,2025-03,Mobile,Email,A,services_view,1
S09483,2025-03-27,2025-03,Mobile,Email,A,pricing_view,1
S09483,2025-03-27,2025-03,Mobile,Email,A,cart_add,1
S09483,2025-03-27,2025-03,Mobile,Email,A,checkout_start,0
S09483,2025-03-27,2025-03,Mobile,Email,A,checkout_complete,1
S09484,2025-03-27,2025-03,Tablet,Paid,A,landing,1
S09484,2025-03-27,2025-03,Tablet,Paid,A,services_view,0
S09484,2025-03-27,2025-03,Tablet,Paid,A,pricing_view,0
S09484,2025-03-27,2025-03,Tablet,Paid,A,cart_add,0
S09484,2025-03-27,2025-03,Tablet,Paid,A,checkout_start,1
S09484,2025-03-27,2025-03,Tablet,Paid,A,checkout_complete,0
S09485,2025-03-27,2025-03,Mobile,Direct,A,landing,1
S09485,2025-03-27,2025-03,Mobile,Direct,A,services_view,0
S09485,2025-03-27,2025-03,Mobile,Direct,A,pricing_view,0
S09485,2025-03-27,2025-03,Mobile,Direct,A,cart_add,1
S09485,2025-03-27,2025-03,Mobile,Direct,A,checkout_start,0
S09485,2025-03-27,2025-03,Mobile,Direct,A,checkout_complete,0
S09486,2025-03-27,2025-03,Tablet,Organic,A,landing,1
S09486,2025-03-27,2025-03,Tablet,Organic,A,services_view,1
S09486,2025-03-27,2025-03,Tablet,Organic,A,pricing_view,0
S09486,2025-03-27,2025-03,Tablet,Organic,A,cart_add,0
S09486,2025-03-27,2025-03,Tablet,Organic,A,checkout_start,0
S09486,2025-03-27,2025-03,Tablet,Organic,A,checkout_complete,0
S09487,2025-03-27,2025-03,Desktop,Social,B,landing,1
S09487,2025-03-27,2025-03,Desktop,Social,B,services_view,0
S09487,2025-03-27,2025-03,Desktop,Social,B,pricing_view,0
S09487,2025-03-27,2025-03,Desktop,Social,B,cart_add,0
S09487,2025-03-27,2025-03,Desktop,Social,B,checkout_start,0
S09487,2025-03-27,2025-03,Desktop,Social,B,checkout_complete,0
S09488,2025-03-27,2025-03,Mobile,Direct,B,landing,1
S09488,2025-03-27,2025-03,Mobile,Direct,B,services_view,1
S09488,2025-03-27,2025-03,Mobile,Direct,B,pricing_view,0
S09488,2025-03-27,2025-03,Mobile,Direct,B,cart_add,0
S09488,2025-03-27,2025-03,Mobile,Direct,B,checkout_start,1
S09488,2025-03-27,2025-03,Mobile,Direct,B,checkout_complete,0
S09489,2025-03-27,2025-03,Mobile,Direct,A,landing,1
S09489,2025-03-27,2025-03,Mobile,Direct,A,services_view,1
S09489,2025-03-27,2025-03,Mobile,Direct,A,pricing_view,1
S09489,2025-03-27,2025-03,Mobile,Direct,A,cart_add,0
S09489,2025-03-27,2025-03,Mobile,Direct,A,checkout_start,0
S09489,2025-03-27,2025-03,Mobile,Direct,A,checkout_complete,0
S09490,2025-03-27,2025-03,Mobile,Direct,B,landing,1
S09490,2025-03-27,2025-03,Mobile,Direct,B,services_view,1
S09490,2025-03-27,2025-03,Mobile,Direct,B,pricing_view,0
S09490,2025-03-27,2025-03,Mobile,Direct,B,cart_add,0
S09490,2025-03-27,2025-03,Mobile,Direct,B,checkout_start,0
S09490,2025-03-27,2025-03,Mobile,Direct,B,checkout_complete,0
S09491,2025-03-27,2025-03,Desktop,Email,B,landing,1
S09491,2025-03-27,2025-03,Desktop,Email,B,services_view,0
S09491,2025-03-27,2025-03,Desktop,Email,B,pricing_view,1
S09491,2025-03-27,2025-03,Desktop,Email,B,cart_add,0
S09491,2025-03-27,2025-03,Desktop,Email,B,checkout_start,1
S09491,2025-03-27,2025-03,Desktop,Email,B,checkout_complete,0
S09492,2025-03-27,2025-03,Mobile,Organic,B,landing,1
S09492,2025-03-27,2025-03,Mobile,Organic,B,services_view,0
S09492,2025-03-27,2025-03,Mobile,Organic,B,pricing_view,1
S09492,2025-03-27,2025-03,Mobile,Organic,B,cart_add,0
S09492,2025-03-27,2025-03,Mobile,Organic,B,checkout_start,0
S09492,2025-03-27,2025-03,Mobile,Organic,B,checkout_complete,0
S09493,2025-03-27,2025-03,Desktop,Organic,B,landing,1
S09493,2025-03-27,2025-03,Desktop,Organic,B,services_view,0
S09493,2025-03-27,2025-03,Desktop,Organic,B,pricing_view,0
S09493,2025-03-27,2025-03,Desktop,Organic,B,cart_add,0
S09493,2025-03-27,2025-03,Desktop,Organic,B,checkout_start,0
S09493,2025-03-27,2025-03,Desktop,Organic,B,checkout_complete,0
S09494,2025-03-27,2025-03,Desktop,Organic,B,landing,1
S09494,2025-03-27,2025-03,Desktop,Organic,B,services_view,0
S09494,2025-03-27,2025-03,Desktop,Organic,B,pricing_view,0
S09494,2025-03-27,2025-03,Desktop,Organic,B,cart_add,0
S09494,2025-03-27,2025-03,Desktop,Organic,B,checkout_start,0
S09494,2025-03-27,2025-03,Desktop,Organic,B,checkout_complete,0
S09495,2025-03-27,2025-03,Mobile,Social,A,landing,1
S09495,2025-03-27,2025-03,Mobile,Social,A,services_view,0
S09495,2025-03-27,2025-03,Mobile,Social,A,pricing_view,0
S09495,2025-03-27,2025-03,Mobile,Social,A,cart_add,0
S09495,2025-03-27,2025-03,Mobile,Social,A,checkout_start,0
S09495,2025-03-27,2025-03,Mobile,Social,A,checkout_complete,0
S09496,2025-03-27,2025-03,Desktop,Paid,B,landing,1
S09496,2025-03-27,2025-03,Desktop,Paid,B,services_view,0
S09496,2025-03-27,2025-03,Desktop,Paid,B,pricing_view,0
S09496,2025-03-27,2025-03,Desktop,Paid,B,cart_add,0
S09496,2025-03-27,2025-03,Desktop,Paid,B,checkout_start,0
S09496,2025-03-27,2025-03,Desktop,Paid,B,checkout_complete,1
S09497,2025-03-27,2025-03,Desktop,Organic,A,landing,1
S09497,2025-03-27,2025-03,Desktop,Organic,A,services_view,1
S09497,2025-03-27,2025-03,Desktop,Organic,A,pricing_view,1
S09497,2025-03-27,2025-03,Desktop,Organic,A,cart_add,0
S09497,2025-03-27,2025-03,Desktop,Organic,A,checkout_start,0
S09497,2025-03-27,2025-03,Desktop,Organic,A,checkout_complete,0
S09498,2025-03-27,2025-03,Desktop,Social,A,landing,1
S09498,2025-03-27,2025-03,Desktop,Social,A,services_view,0
S09498,2025-03-27,2025-03,Desktop,Social,A,pricing_view,1
S09498,2025-03-27,2025-03,Desktop,Social,A,cart_add,0
S09498,2025-03-27,2025-03,Desktop,Social,A,checkout_start,0
S09498,2025-03-27,2025-03,Desktop,Social,A,checkout_complete,0
S09499,2025-03-27,2025-03,Desktop,Email,B,landing,1
S09499,2025-03-27,2025-03,Desktop,Email,B,services_view,1
S09499,2025-03-27,2025-03,Desktop,Email,B,pricing_view,0
S09499,2025-03-27,2025-03,Desktop,Email,B,cart_add,0
S09499,2025-03-27,2025-03,Desktop,Email,B,checkout_start,0
S09499,2025-03-27,2025-03,Desktop,Email,B,checkout_complete,1
S09500,2025-03-27,2025-03,Desktop,Social,A,landing,1
S09500,2025-03-27,2025-03,Desktop,Social,A,services_view,1
S09500,2025-03-27,2025-03,Desktop,Social,A,pricing_view,0
S09500,2025-03-27,2025-03,Desktop,Social,A,cart_add,0
S09500,2025-03-27,2025-03,Desktop,Social,A,checkout_start,1
S09500,2025-03-27,2025-03,Desktop,Social,A,checkout_complete,1
S09501,2025-03-27,2025-03,Desktop,Email,B,landing,1
S09501,2025-03-27,2025-03,Desktop,Email,B,services_view,1
S09501,2025-03-27,2025-03,Desktop,Email,B,pricing_view,0
S09501,2025-03-27,2025-03,Desktop,Email,B,cart_add,0
S09501,2025-03-27,2025-03,Desktop,Email,B,checkout_start,0
S09501,2025-03-27,2025-03,Desktop,Email,B,checkout_complete,0
S09502,2025-03-27,2025-03,Desktop,Direct,A,landing,1
S09502,2025-03-27,2025-03,Desktop,Direct,A,services_view,1
S09502,2025-03-27,2025-03,Desktop,Direct,A,pricing_view,0
S09502,2025-03-27,2025-03,Desktop,Direct,A,cart_add,0
S09502,2025-03-27,2025-03,Desktop,Direct,A,checkout_start,0
S09502,2025-03-27,2025-03,Desktop,Direct,A,checkout_complete,0
S09503,2025-03-27,2025-03,Desktop,Organic,A,landing,1
S09503,2025-03-27,2025-03,Desktop,Organic,A,services_view,1
S09503,2025-03-27,2025-03,Desktop,Organic,A,pricing_view,0
S09503,2025-03-27,2025-03,Desktop,Organic,A,cart_add,1
S09503,2025-03-27,2025-03,Desktop,Organic,A,checkout_start,0
S09503,2025-03-27,2025-03,Desktop,Organic,A,checkout_complete,0
S09504,2025-03-27,2025-03,Desktop,Direct,B,landing,1
S09504,2025-03-27,2025-03,Desktop,Direct,B,services_view,1
S09504,2025-03-27,2025-03,Desktop,Direct,B,pricing_view,0
S09504,2025-03-27,2025-03,Desktop,Direct,B,cart_add,0
S09504,2025-03-27,2025-03,Desktop,Direct,B,checkout_start,1
S09504,2025-03-27,2025-03,Desktop,Direct,B,checkout_complete,0
S09505,2025-03-27,2025-03,Mobile,Organic,A,landing,1
S09505,2025-03-27,2025-03,Mobile,Organic,A,services_view,1
S09505,2025-03-27,2025-03,Mobile,Organic,A,pricing_view,0
S09505,2025-03-27,2025-03,Mobile,Organic,A,cart_add,0
S09505,2025-03-27,2025-03,Mobile,Organic,A,checkout_start,1
S09505,2025-03-27,2025-03,Mobile,Organic,A,checkout_complete,0
S09506,2025-03-27,2025-03,Mobile,Organic,A,landing,1
S09506,2025-03-27,2025-03,Mobile,Organic,A,services_view,1
S09506,2025-03-27,2025-03,Mobile,Organic,A,pricing_view,0
S09506,2025-03-27,2025-03,Mobile,Organic,A,cart_add,0
S09506,2025-03-27,2025-03,Mobile,Organic,A,checkout_start,0
S09506,2025-03-27,2025-03,Mobile,Organic,A,checkout_complete,0
S09507,2025-03-27,2025-03,Desktop,Direct,B,landing,1
S09507,2025-03-27,2025-03,Desktop,Direct,B,services_view,0
S09507,2025-03-27,2025-03,Desktop,Direct,B,pricing_view,0
S09507,2025-03-27,2025-03,Desktop,Direct,B,cart_add,0
S09507,2025-03-27,2025-03,Desktop,Direct,B,checkout_start,0
S09507,2025-03-27,2025-03,Desktop,Direct,B,checkout_complete,0
S09508,2025-03-28,2025-03,Mobile,Organic,A,landing,1
S09508,2025-03-28,2025-03,Mobile,Organic,A,services_view,1
S09508,2025-03-28,2025-03,Mobile,Organic,A,pricing_view,0
S09508,2025-03-28,2025-03,Mobile,Organic,A,cart_add,0
S09508,2025-03-28,2025-03,Mobile,Organic,A,checkout_start,0
S09508,2025-03-28,2025-03,Mobile,Organic,A,checkout_complete,0
S09509,2025-03-28,2025-03,Desktop,Direct,A,landing,1
S09509,2025-03-28,2025-03,Desktop,Direct,A,services_view,1
S09509,2025-03-28,2025-03,Desktop,Direct,A,pricing_view,0
S09509,2025-03-28,2025-03,Desktop,Direct,A,cart_add,0
S09509,2025-03-28,2025-03,Desktop,Direct,A,checkout_start,0
S09509,2025-03-28,2025-03,Desktop,Direct,A,checkout_complete,0
S09510,2025-03-28,2025-03,Mobile,Direct,B,landing,1
S09510,2025-03-28,2025-03,Mobile,Direct,B,services_view,1
S09510,2025-03-28,2025-03,Mobile,Direct,B,pricing_view,0
S09510,2025-03-28,2025-03,Mobile,Direct,B,cart_add,0
S09510,2025-03-28,2025-03,Mobile,Direct,B,checkout_start,0
S09510,2025-03-28,2025-03,Mobile,Direct,B,checkout_complete,0
S09511,2025-03-28,2025-03,Mobile,Organic,B,landing,1
S09511,2025-03-28,2025-03,Mobile,Organic,B,services_view,1
S09511,2025-03-28,2025-03,Mobile,Organic,B,pricing_view,0
S09511,2025-03-28,2025-03,Mobile,Organic,B,cart_add,0
S09511,2025-03-28,2025-03,Mobile,Organic,B,checkout_start,0
S09511,2025-03-28,2025-03,Mobile,Organic,B,checkout_complete,0
S09512,2025-03-28,2025-03,Desktop,Paid,B,landing,1
S09512,2025-03-28,2025-03,Desktop,Paid,B,services_view,1
S09512,2025-03-28,2025-03,Desktop,Paid,B,pricing_view,0
S09512,2025-03-28,2025-03,Desktop,Paid,B,cart_add,0
S09512,2025-03-28,2025-03,Desktop,Paid,B,checkout_start,0
S09512,2025-03-28,2025-03,Desktop,Paid,B,checkout_complete,0
S09513,2025-03-28,2025-03,Mobile,Social,A,landing,1
S09513,2025-03-28,2025-03,Mobile,Social,A,services_view,1
S09513,2025-03-28,2025-03,Mobile,Social,A,pricing_view,0
S09513,2025-03-28,2025-03,Mobile,Social,A,cart_add,0
S09513,2025-03-28,2025-03,Mobile,Social,A,checkout_start,0
S09513,2025-03-28,2025-03,Mobile,Social,A,checkout_complete,0
S09514,2025-03-28,2025-03,Desktop,Organic,B,landing,1
S09514,2025-03-28,2025-03,Desktop,Organic,B,services_view,1
S09514,2025-03-28,2025-03,Desktop,Organic,B,pricing_view,0
S09514,2025-03-28,2025-03,Desktop,Organic,B,cart_add,0
S09514,2025-03-28,2025-03,Desktop,Organic,B,checkout_start,0
S09514,2025-03-28,2025-03,Desktop,Organic,B,checkout_complete,0
S09515,2025-03-28,2025-03,Desktop,Organic,B,landing,1
S09515,2025-03-28,2025-03,Desktop,Organic,B,services_view,0
S09515,2025-03-28,2025-03,Desktop,Organic,B,pricing_view,1
S09515,2025-03-28,2025-03,Desktop,Organic,B,cart_add,0
S09515,2025-03-28,2025-03,Desktop,Organic,B,checkout_start,0
S09515,2025-03-28,2025-03,Desktop,Organic,B,checkout_complete,0
S09516,2025-03-28,2025-03,Desktop,Email,A,landing,1
S09516,2025-03-28,2025-03,Desktop,Email,A,services_view,1
S09516,2025-03-28,2025-03,Desktop,Email,A,pricing_view,1
S09516,2025-03-28,2025-03,Desktop,Email,A,cart_add,0
S09516,2025-03-28,2025-03,Desktop,Email,A,checkout_start,0
S09516,2025-03-28,2025-03,Desktop,Email,A,checkout_complete,0
S09517,2025-03-28,2025-03,Desktop,Direct,B,landing,1
S09517,2025-03-28,2025-03,Desktop,Direct,B,services_view,0
S09517,2025-03-28,2025-03,Desktop,Direct,B,pricing_view,0
S09517,2025-03-28,2025-03,Desktop,Direct,B,cart_add,0
S09517,2025-03-28,2025-03,Desktop,Direct,B,checkout_start,0
S09517,2025-03-28,2025-03,Desktop,Direct,B,checkout_complete,0
S09518,2025-03-28,2025-03,Desktop,Direct,A,landing,1
S09518,2025-03-28,2025-03,Desktop,Direct,A,services_view,0
S09518,2025-03-28,2025-03,Desktop,Direct,A,pricing_view,0
S09518,2025-03-28,2025-03,Desktop,Direct,A,cart_add,0
S09518,2025-03-28,2025-03,Desktop,Direct,A,checkout_start,0
S09518,2025-03-28,2025-03,Desktop,Direct,A,checkout_complete,0
S09519,2025-03-28,2025-03,Mobile,Paid,A,landing,1
S09519,2025-03-28,2025-03,Mobile,Paid,A,services_view,0
S09519,2025-03-28,2025-03,Mobile,Paid,A,pricing_view,1
S09519,2025-03-28,2025-03,Mobile,Paid,A,cart_add,0
S09519,2025-03-28,2025-03,Mobile,Paid,A,checkout_start,0
S09519,2025-03-28,2025-03,Mobile,Paid,A,checkout_complete,1
S09520,2025-03-28,2025-03,Desktop,Organic,B,landing,1
S09520,2025-03-28,2025-03,Desktop,Organic,B,services_view,1
S09520,2025-03-28,2025-03,Desktop,Organic,B,pricing_view,1
S09520,2025-03-28,2025-03,Desktop,Organic,B,cart_add,0
S09520,2025-03-28,2025-03,Desktop,Organic,B,checkout_start,0
S09520,2025-03-28,2025-03,Desktop,Organic,B,checkout_complete,0
S09521,2025-03-28,2025-03,Tablet,Email,B,landing,1
S09521,2025-03-28,2025-03,Tablet,Email,B,services_view,1
S09521,2025-03-28,2025-03,Tablet,Email,B,pricing_view,1
S09521,2025-03-28,2025-03,Tablet,Email,B,cart_add,0
S09521,2025-03-28,2025-03,Tablet,Email,B,checkout_start,0
S09521,2025-03-28,2025-03,Tablet,Email,B,checkout_complete,1
S09522,2025-03-28,2025-03,Desktop,Organic,B,landing,1
S09522,2025-03-28,2025-03,Desktop,Organic,B,services_view,1
S09522,2025-03-28,2025-03,Desktop,Organic,B,pricing_view,1
