session_id,user_id,date,month,week,source,device,landing_page,pages_viewed,session_duration_sec,bounced,is_new_user,ab_group,converted
S07839,U5466,2025-03-06,2025-03,2025-W09,Organic,Desktop,/,3,277,0,1,B,0
S07840,U2711,2025-03-06,2025-03,2025-W09,Direct,Desktop,/services,6,255,0,0,B,0
S07841,U5467,2025-03-06,2025-03,2025-W09,Organic,Desktop,/pricing,3,811,0,1,A,0
S07842,U5468,2025-03-06,2025-03,2025-W09,Organic,Desktop,/services,2,223,0,1,B,0
S07843,U5469,2025-03-06,2025-03,2025-W09,Social,Desktop,/tutors,1,96,0,1,B,0
S07844,U5470,2025-03-06,2025-03,2025-W09,Direct,Desktop,/,5,61,0,1,A,0
S07845,U1966,2025-03-07,2025-03,2025-W09,Organic,Mobile,/pricing,4,36,0,0,B,0
S07846,U5471,2025-03-07,2025-03,2025-W09,Organic,Mobile,/services,3,130,0,1,B,0
S07847,U3168,2025-03-07,2025-03,2025-W09,Social,Desktop,/tutors,4,356,0,0,B,0
S07848,U5472,2025-03-07,2025-03,2025-W09,Organic,Desktop,/services,2,67,0,1,B,0
S07849,U5473,2025-03-07,2025-03,2025-W09,Organic,Desktop,/services,1,94,0,1,A,0
S07850,U2297,2025-03-07,2025-03,2025-W09,Direct,Desktop,/services,1,202,0,0,B,0
S07851,U2340,2025-03-07,2025-03,2025-W09,Direct,Desktop,/pricing,3,769,0,0,A,0
S07852,U5474,2025-03-07,2025-03,2025-W09,Organic,Mobile,/tutors,5,667,0,1,B,0
S07853,U5475,2025-03-07,2025-03,2025-W09,Organic,Mobile,/tutors,2,378,0,1,A,0
S07854,U5476,2025-03-07,2025-03,2025-W09,Direct,Desktop,/,5,306,0,1,B,0
S07855,U5477,2025-03-07,2025-03,2025-W09,Direct,Mobile,/services,5,175,0,1,B,0
S07856,U5478,2025-03-07,2025-03,2025-W09,Social,Tablet,/tutors,6,263,0,1,A,0
S07857,U5479,2025-03-07,2025-03,2025-W09,Email,Desktop,/,4,135,0,1,A,0
S07858,U5480,2025-03-07,2025-03,2025-W09,Direct,Desktop,/pricing,2,509,0,1,B,0
S07859,U5481,2025-03-07,2025-03,2025-W09,Organic,Mobile,/contact,1,86,0,1,B,0
S07860,U1963,2025-03-07,2025-03,2025-W09,Email,Desktop,/,3,293,0,0,B,1
S07861,U5482,2025-03-07,2025-03,2025-W09,Email,Mobile,/services,1,152,0,1,A,0
S07862,U4822,2025-03-07,2025-03,2025-W09,Organic,Desktop,/services,4,83,0,0,B,0
S07863,U3153,2025-03-07,2025-03,2025-W09,Email,Desktop,/,7,108,0,0,A,1
S07864,U5483,2025-03-07,2025-03,2025-W09,Social,Mobile,/,5,126,0,1,A,0
S07865,U5484,2025-03-07,2025-03,2025-W09,Email,Tablet,/,6,125,0,1,A,0
S07866,U5485,2025-03-07,2025-03,2025-W09,Direct,Desktop,/,3,65,0,1,A,0
S07867,U5486,2025-03-07,2025-03,2025-W09,Email,Desktop,/,1,197,0,1,A,0
S07868,U5487,2025-03-07,2025-03,2025-W09,Paid,Desktop,/,4,51,0,1,B,0
S07869,U5488,2025-03-07,2025-03,2025-W09,Organic,Desktop,/tutors,1,133,0,1,B,0
S07870,U0458,2025-03-07,2025-03,2025-W09,Social,Desktop,/,2,54,0,0,B,0
S07871,U5489,2025-03-07,2025-03,2025-W09,Organic,Mobile,/tutors,2,408,0,1,A,0
S07872,U5490,2025-03-07,2025-03,2025-W09,Direct,Mobile,/services,7,159,0,1,B,0
S07873,U5491,2025-03-07,2025-03,2025-W09,Social,Mobile,/services,4,373,0,1,A,0
S07874,U5289,2025-03-07,2025-03,2025-W09,Organic,Desktop,/pricing,5,267,0,0,A,0
S07875,U4349,2025-03-07,2025-03,2025-W09,Direct,Mobile,/tutors,3,67,0,0,A,0
S07876,U5492,2025-03-07,2025-03,2025-W09,Organic,Mobile,/,2,309,0,1,A,0
S07877,U3018,2025-03-07,2025-03,2025-W09,Social,Desktop,/services,4,110,0,0,B,0
S07878,U5493,2025-03-07,2025-03,2025-W09,Organic,Mobile,/,4,98,0,1,B,0
S07879,U5494,2025-03-07,2025-03,2025-W09,Direct,Desktop,/,4,51,0,1,B,0
S07880,U5390,2025-03-07,2025-03,2025-W09,Organic,Desktop,/,5,36,0,0,B,0
S07881,U5495,2025-03-07,2025-03,2025-W09,Direct,Desktop,/services,3,683,0,1,A,0
S07882,U5496,2025-03-07,2025-03,2025-W09,Direct,Desktop,/,5,108,0,1,A,0
S07883,U5329,2025-03-07,2025-03,2025-W09,Email,Desktop,/,3,138,0,0,A,0
S07884,U5497,2025-03-07,2025-03,2025-W09,Social,Mobile,/pricing,1,404,0,1,A,0
S07885,U1341,2025-03-07,2025-03,2025-W09,Social,Desktop,/tutors,4,25,0,0,B,0
S07886,U5498,2025-03-07,2025-03,2025-W09,Organic,Desktop,/services,6,96,0,1,B,0
S07887,U5499,2025-03-07,2025-03,2025-W09,Direct,Mobile,/tutors,3,49,0,1,B,0
S07888,U5500,2025-03-07,2025-03,2025-W09,Direct,Mobile,/,5,27,0,1,A,0
S07889,U3644,2025-03-07,2025-03,2025-W09,Email,Mobile,/about,7,69,0,0,B,0
S07890,U3523,2025-03-07,2025-03,2025-W09,Organic,Desktop,/about,4,192,0,0,B,0
S07891,U5501,2025-03-07,2025-03,2025-W09,Organic,Desktop,/,6,380,0,1,A,0
S07892,U5502,2025-03-07,2025-03,2025-W09,Organic,Desktop,/,5,52,0,1,A,0
S07893,U5503,2025-03-07,2025-03,2025-W09,Email,Desktop,/,1,231,0,1,B,0
S07894,U5156,2025-03-07,2025-03,2025-W09,Email,Desktop,/pricing,2,851,0,0,B,0
S07895,U5504,2025-03-07,2025-03,2025-W09,Paid,Desktop,/tutors,4,310,0,1,A,0
S07896,U5505,2025-03-07,2025-03,2025-W09,Direct,Desktop,/services,4,87,0,1,A,1
S07897,U5506,2025-03-07,2025-03,2025-W09,Organic,Desktop,/services,4,315,0,1,A,0
S07898,U5507,2025-03-07,2025-03,2025-W09,Direct,Mobile,/pricing,3,434,0,1,B,0
S07899,U0208,2025-03-07,2025-03,2025-W09,Organic,Mobile,/,5,104,0,0,A,0
S07900,U5508,2025-03-07,2025-03,2025-W09,Organic,Mobile,/tutors,2,42,0,1,A,0
S07901,U5509,2025-03-07,2025-03,2025-W09,Direct,Mobile,/,3,300,0,1,A,0
S07902,U3794,2025-03-07,2025-03,2025-W09,Organic,Desktop,/services,3,214,0,0,A,0
S07903,U5510,2025-03-07,2025-03,2025-W09,Direct,Mobile,/,1,148,0,1,A,0
S07904,U2467,2025-03-07,2025-03,2025-W09,Email,Desktop,/contact,2,181,0,0,B,0
S07905,U5511,2025-03-07,2025-03,2025-W09,Social,Mobile,/,2,124,0,1,A,0
S07906,U5512,2025-03-07,2025-03,2025-W09,Email,Desktop,/tutors,4,158,0,1,B,0
S07907,U5513,2025-03-07,2025-03,2025-W09,Email,Mobile,/services,5,84,0,1,A,0
S07908,U5514,2025-03-07,2025-03,2025-W09,Direct,Desktop,/services,5,244,0,1,B,0
S07909,U0288,2025-03-07,2025-03,2025-W09,Organic,Desktop,/services,3,427,0,0,A,0
S07910,U5099,2025-03-07,2025-03,2025-W09,Organic,Mobile,/tutors,2,279,0,0,B,0
S07911,U5515,2025-03-07,2025-03,2025-W09,Social,Desktop,/services,5,441,0,1,A,0
S07912,U5516,2025-03-07,2025-03,2025-W09,Organic,Mobile,/services,3,57,0,1,A,0
S07913,U5283,2025-03-07,2025-03,2025-W09,Organic,Mobile,/pricing,3,45,0,0,A,0
S07914,U5517,2025-03-07,2025-03,2025-W09,Paid,Mobile,/,2,235,0,1,A,0
S07915,U5518,2025-03-07,2025-03,2025-W09,Organic,Mobile,/,2,83,0,1,A,0
S07916,U5519,2025-03-07,2025-03,2025-W09,Direct,Desktop,/services,2,123,0,1,B,0
S07917,U5520,2025-03-07,2025-03,2025-W09,Organic,Tablet,/,1,339,0,1,A,0
S07918,U5521,2025-03-07,2025-03,2025-W09,Organic,Mobile,/,3,174,0,1,B,0
S07919,U1385,2025-03-07,2025-03,2025-W09,Direct,Mobile,/pricing,3,60,0,0,A,0
S07920,U5522,2025-03-08,2025-03,2025-W09,Organic,Desktop,/about,2,154,0,1,B,0
S07921,U5046,2025-03-08,2025-03,2025-W09,Social,Desktop,/pricing,2,434,0,0,A,0
S07922,U5523,2025-03-08,2025-03,2025-W09,Organic,Mobile,/contact,6,431,0,1,A,0
S07923,U2979,2025-03-08,2025-03,2025-W09,Direct,Tablet,/,4,87,0,0,B,0
S07924,U5524,2025-03-08,2025-03,2025-W09,Organic,Desktop,/services,7,373,0,1,B,0
S07925,U5525,2025-03-08,2025-03,2025-W09,Organic,Mobile,/,6,176,0,1,B,0
S07926,U5526,2025-03-08,2025-03,2025-W09,Email,Mobile,/about,7,354,0,1,A,0
S07927,U5527,2025-03-08,2025-03,2025-W09,Social,Desktop,/,2,181,0,1,A,0
S07928,U5528,2025-03-08,2025-03,2025-W09,Direct,Mobile,/pricing,2,633,0,1,A,1
S07929,U5529,2025-03-08,2025-03,2025-W09,Organic,Desktop,/,5,639,0,1,A,0
S07930,U5530,2025-03-08,2025-03,2025-W09,Direct,Desktop,/,3,62,0,1,B,0
S07931,U5531,2025-03-08,2025-03,2025-W09,Organic,Tablet,/,5,549,0,1,A,0
S07932,U5532,2025-03-08,2025-03,2025-W09,Paid,Desktop,/,2,71,0,1,A,0
S07933,U5533,2025-03-08,2025-03,2025-W09,Organic,Mobile,/pricing,4,255,0,1,A,0
S07934,U5534,2025-03-08,2025-03,2025-W09,Paid,Desktop,/tutors,2,73,0,1,B,0
S07935,U0116,2025-03-08,2025-03,2025-W09,Organic,Mobile,/pricing,1,58,0,0,B,0
S07936,U0818,2025-03-08,2025-03,2025-W09,Direct,Tablet,/services,2,130,0,0,A,0
S07937,U5535,2025-03-08,2025-03,2025-W09,Organic,Desktop,/pricing,2,136,0,1,B,0
S07938,U5536,2025-03-08,2025-03,2025-W09,Organic,Mobile,/services,4,173,0,1,A,0
S07939,U5537,2025-03-08,2025-03,2025-W09,Email,Desktop,/,2,329,0,1,B,0
S07940,U5538,2025-03-08,2025-03,2025-W09,Direct,Desktop,/services,5,37,0,1,A,0
S07941,U5539,2025-03-08,2025-03,2025-W09,Email,Desktop,/services,1,117,0,1,A,0
S07942,U5540,2025-03-08,2025-03,2025-W09,Email,Desktop,/pricing,1,165,0,1,A,0
S07943,U5541,2025-03-08,2025-03,2025-W09,Organic,Mobile,/,7,386,0,1,A,0
S07944,U5542,2025-03-08,2025-03,2025-W09,Organic,Mobile,/tutors,3,232,0,1,A,0
S07945,U5543,2025-03-08,2025-03,2025-W09,Organic,Mobile,/contact,3,72,0,1,A,0
S07946,U5544,2025-03-08,2025-03,2025-W09,Social,Desktop,/services,3,72,0,1,B,0
S07947,U1776,2025-03-08,2025-03,2025-W09,Direct,Desktop,/about,4,323,0,0,A,0
S07948,U5545,2025-03-08,2025-03,2025-W09,Direct,Desktop,/tutors,3,159,0,1,A,0
S07949,U4165,2025-03-08,2025-03,2025-W09,Direct,Desktop,/,1,316,0,0,B,1
S07950,U4977,2025-03-08,2025-03,2025-W09,Email,Tablet,/pricing,7,191,0,0,B,0
S07951,U5546,2025-03-08,2025-03,2025-W09,Organic,Mobile,/,4,262,0,1,A,0
S07952,U5547,2025-03-08,2025-03,2025-W09,Direct,Mobile,/,5,51,0,1,A,0
S07953,U5548,2025-03-08,2025-03,2025-W09,Paid,Desktop,/,1,56,0,1,A,0
S07954,U5549,2025-03-08,2025-03,2025-W09,Organic,Mobile,/about,3,588,0,1,A,0
S07955,U5550,2025-03-08,2025-03,2025-W09,Organic,Desktop,/tutors,2,345,0,1,B,0
S07956,U5551,2025-03-08,2025-03,2025-W09,Direct,Mobile,/,6,222,0,1,A,0
S07957,U5552,2025-03-08,2025-03,2025-W09,Social,Desktop,/,4,79,0,1,B,0
S07958,U5553,2025-03-08,2025-03,2025-W09,Organic,Mobile,/services,4,146,0,1,A,0
S07959,U5375,2025-03-08,2025-03,2025-W09,Direct,Mobile,/pricing,1,116,0,0,A,0
S07960,U5554,2025-03-08,2025-03,2025-W09,Direct,Desktop,/,5,74,0,1,A,0
S07961,U5555,2025-03-08,2025-03,2025-W09,Direct,Desktop,/,4,453,0,1,A,0
S07962,U5556,2025-03-08,2025-03,2025-W09,Organic,Desktop,/pricing,3,517,0,1,A,0
S07963,U5557,2025-03-08,2025-03,2025-W09,Direct,Desktop,/tutors,2,245,0,1,A,0
S07964,U3251,2025-03-08,2025-03,2025-W09,Social,Desktop,/services,3,409,0,0,A,0
S07965,U5558,2025-03-08,2025-03,2025-W09,Organic,Tablet,/services,6,25,0,1,A,0
S07966,U3978,2025-03-08,2025-03,2025-W09,Paid,Mobile,/tutors,2,64,0,0,A,0
S07967,U4579,2025-03-08,2025-03,2025-W09,Organic,Desktop,/tutors,2,240,0,0,B,0
S07968,U5559,2025-03-08,2025-03,2025-W09,Direct,Desktop,/about,6,140,0,1,A,0
S07969,U5560,2025-03-08,2025-03,2025-W09,Direct,Desktop,/pricing,2,630,0,1,B,1
S07970,U5561,2025-03-08,2025-03,2025-W09,Direct,Desktop,/,2,154,0,1,B,0
S07971,U5562,2025-03-08,2025-03,2025-W09,Direct,Desktop,/pricing,1,318,0,1,B,0
S07972,U2350,2025-03-08,2025-03,2025-W09,Paid,Mobile,/about,9,103,0,0,B,0
S07973,U3880,2025-03-08,2025-03,2025-W09,Organic,Mobile,/,4,255,0,0,B,0
S07974,U5563,2025-03-08,2025-03,2025-W09,Social,Desktop,/about,2,116,0,1,B,0
S07975,U3901,2025-03-08,2025-03,2025-W09,Social,Desktop,/,1,362,0,0,B,1
S07976,U5564,2025-03-08,2025-03,2025-W09,Direct,Desktop,/,6,166,0,1,B,0
S07977,U5565,2025-03-08,2025-03,2025-W09,Paid,Desktop,/,4,77,0,1,B,0
S07978,U5566,2025-03-08,2025-03,2025-W09,Direct,Mobile,/contact,4,47,0,1,B,0
S07979,U5567,2025-03-08,2025-03,2025-W09,Organic,Desktop,/tutors,3,290,0,1,A,0
S07980,U4639,2025-03-08,2025-03,2025-W09,Organic,Mobile,/tutors,3,33,0,0,A,0
S07981,U5568,2025-03-08,2025-03,2025-W09,Organic,Desktop,/services,5,554,0,1,A,0
S07982,U4666,2025-03-08,2025-03,2025-W09,Organic,Mobile,/,4,341,0,0,B,0
S07983,U3080,2025-03-08,2025-03,2025-W09,Email,Desktop,/contact,1,138,0,0,B,0
S07984,U2630,2025-03-08,2025-03,2025-W09,Organic,Mobile,/about,7,90,0,0,A,0
S07985,U5569,2025-03-08,2025-03,2025-W09,Paid,Mobile,/contact,1,542,0,1,A,0
S07986,U0005,2025-03-08,2025-03,2025-W09,Direct,Desktop,/services,3,84,0,0,B,0
S07987,U1383,2025-03-08,2025-03,2025-W09,Email,Mobile,/,4,70,0,0,B,0
S07988,U0123,2025-03-08,2025-03,2025-W09,Organic,Mobile,/,2,70,0,0,B,0
S07989,U5570,2025-03-08,2025-03,2025-W09,Social,Desktop,/pricing,2,284,0,1,A,0
S07990,U5421,2025-03-08,2025-03,2025-W09,Paid,Mobile,/services,4,213,0,0,A,0
S07991,U5571,2025-03-08,2025-03,2025-W09,Email,Desktop,/pricing,5,445,0,1,B,0
S07992,U5572,2025-03-08,2025-03,2025-W09,Organic,Mobile,/services,3,219,0,1,A,0
S07993,U5573,2025-03-08,2025-03,2025-W09,Social,Desktop,/contact,6,80,0,1,B,0
S07994,U5574,2025-03-08,2025-03,2025-W09,Organic,Desktop,/services,3,189,0,1,B,0
S07995,U5575,2025-03-08,2025-03,2025-W09,Organic,Desktop,/pricing,3,31,0,1,B,0
S07996,U5576,2025-03-08,2025-03,2025-W09,Paid,Desktop,/services,3,61,0,1,A,0
S07997,U1352,2025-03-08,2025-03,2025-W09,Direct,Desktop,/,5,108,0,0,B,0
S07998,U5577,2025-03-08,2025-03,2025-W09,Organic,Desktop,/about,1,47,0,1,B,0
S07999,U5578,2025-03-08,2025-03,2025-W09,Organic,Mobile,/pricing,3,204,0,1,A,0
S08000,U3587,2025-03-08,2025-03,2025-W09,Direct,Desktop,/,8,166,0,0,A,0
S08001,U5579,2025-03-08,2025-03,2025-W09,Organic,Desktop,/services,1,66,0,1,B,1
S08002,U5580,2025-03-08,2025-03,2025-W09,Organic,Desktop,/,4,180,0,1,A,0
S08003,U5581,2025-03-08,2025-03,2025-W09,Email,Desktop,/contact,4,60,0,1,A,0
S08004,U5582,2025-03-08,2025-03,2025-W09,Email,Mobile,/,3,169,0,1,A,0
S08005,U5583,2025-03-09,2025-03,2025-W09,Organic,Desktop,/,5,1411,0,1,B,0
S08006,U5584,2025-03-09,2025-03,2025-W09,Organic,Desktop,/services,5,159,0,1,A,0
S08007,U5585,2025-03-09,2025-03,2025-W09,Direct,Tablet,/pricing,2,259,0,1,B,0
S08008,U5586,2025-03-09,2025-03,2025-W09,Direct,Desktop,/tutors,1,191,0,1,B,0
S08009,U0752,2025-03-09,2025-03,2025-W09,Social,Desktop,/,3,333,0,0,B,0
S08010,U5587,2025-03-09,2025-03,2025-W09,Organic,Desktop,/services,3,507,0,1,A,0
S08011,U4199,2025-03-09,2025-03,2025-W09,Organic,Mobile,/about,4,56,0,0,B,0
S08012,U5588,2025-03-09,2025-03,2025-W09,Organic,Mobile,/services,4,207,0,1,B,0
S08013,U1022,2025-03-09,2025-03,2025-W09,Email,Desktop,/,3,247,0,0,B,1
S08014,U4802,2025-03-09,2025-03,2025-W09,Paid,Desktop,/services,2,123,0,0,B,1
S08015,U5589,2025-03-09,2025-03,2025-W09,Email,Mobile,/tutors,2,167,0,1,A,0
S08016,U5590,2025-03-09,2025-03,2025-W09,Email,Desktop,/about,2,326,0,1,B,0
S08017,U5591,2025-03-09,2025-03,2025-W09,Email,Desktop,/,1,573,0,1,B,0
S08018,U5592,2025-03-09,2025-03,2025-W09,Direct,Desktop,/pricing,2,170,0,1,B,0
S08019,U5593,2025-03-09,2025-03,2025-W09,Organic,Mobile,/,2,597,0,1,B,0
S08020,U3448,2025-03-09,2025-03,2025-W09,Direct,Desktop,/about,3,128,0,0,B,0
S08021,U5594,2025-03-09,2025-03,2025-W09,Social,Tablet,/,3,101,0,1,A,0
S08022,U5595,2025-03-09,2025-03,2025-W09,Social,Desktop,/services,5,249,0,1,A,0
S08023,U5596,2025-03-09,2025-03,2025-W09,Direct,Mobile,/pricing,2,408,0,1,A,0
S08024,U5597,2025-03-09,2025-03,2025-W09,Email,Desktop,/about,4,60,0,1,B,0
S08025,U5598,2025-03-09,2025-03,2025-W09,Email,Tablet,/,1,201,0,1,A,0
S08026,U5599,2025-03-09,2025-03,2025-W09,Organic,Desktop,/,1,412,0,1,B,0
S08027,U5600,2025-03-09,2025-03,2025-W09,Direct,Mobile,/about,5,90,0,1,A,0
S08028,U5601,2025-03-09,2025-03,2025-W09,Direct,Desktop,/,5,54,0,1,B,0
S08029,U5602,2025-03-09,2025-03,2025-W09,Email,Mobile,/services,1,86,0,1,A,1
S08030,U2579,2025-03-09,2025-03,2025-W09,Organic,Desktop,/,4,164,0,0,B,0
S08031,U5603,2025-03-09,2025-03,2025-W09,Organic,Desktop,/tutors,8,79,0,1,B,1
S08032,U5604,2025-03-09,2025-03,2025-W09,Organic,Desktop,/contact,5,111,0,1,B,0
S08033,U5605,2025-03-09,2025-03,2025-W09,Email,Desktop,/services,1,45,0,1,B,0
S08034,U5606,2025-03-09,2025-03,2025-W09,Direct,Desktop,/services,4,480,0,1,A,0
S08035,U5202,2025-03-09,2025-03,2025-W09,Social,Desktop,/pricing,1,610,0,0,A,0
S08036,U5607,2025-03-09,2025-03,2025-W09,Paid,Mobile,/pricing,3,174,0,1,A,0
S08037,U5608,2025-03-09,2025-03,2025-W09,Paid,Mobile,/tutors,6,243,0,1,A,0
S08038,U3039,2025-03-09,2025-03,2025-W09,Paid,Desktop,/,5,79,0,0,B,0
S08039,U5609,2025-03-09,2025-03,2025-W09,Organic,Mobile,/,2,496,0,1,B,0
S08040,U5610,2025-03-09,2025-03,2025-W09,Organic,Tablet,/pricing,4,1101,0,1,B,0
S08041,U3388,2025-03-09,2025-03,2025-W09,Organic,Desktop,/,3,170,0,0,B,0
S08042,U5611,2025-03-09,2025-03,2025-W09,Organic,Mobile,/tutors,2,203,0,1,A,0
S08043,U2573,2025-03-09,2025-03,2025-W09,Direct,Mobile,/about,1,349,0,0,A,0
S08044,U5612,2025-03-09,2025-03,2025-W09,Direct,Tablet,/,3,305,0,1,B,0
S08045,U5613,2025-03-09,2025-03,2025-W09,Social,Desktop,/services,1,190,0,1,A,0
S08046,U5614,2025-03-09,2025-03,2025-W09,Organic,Mobile,/tutors,6,51,0,1,B,0
S08047,U5615,2025-03-09,2025-03,2025-W09,Paid,Mobile,/,2,343,0,1,B,0
S08048,U5616,2025-03-09,2025-03,2025-W09,Paid,Desktop,/,5,390,0,1,A,0
S08049,U5617,2025-03-09,2025-03,2025-W09,Email,Desktop,/pricing,4,255,0,1,A,0
S08050,U5618,2025-03-09,2025-03,2025-W09,Organic,Desktop,/about,1,715,0,1,A,0
S08051,U5619,2025-03-09,2025-03,2025-W09,Direct,Desktop,/,1,358,0,1,B,0
S08052,U0598,2025-03-09,2025-03,2025-W09,Social,Desktop,/services,1,85,0,0,B,0
S08053,U5620,2025-03-09,2025-03,2025-W09,Email,Desktop,/services,5,179,0,1,B,1
S08054,U5621,2025-03-09,2025-03,2025-W09,Organic,Mobile,/tutors,3,130,0,1,B,0
S08055,U4977,2025-03-09,2025-03,2025-W09,Direct,Mobile,/,1,78,0,0,B,0
S08056,U5622,2025-03-09,2025-03,2025-W09,Organic,Mobile,/tutors,2,459,0,1,B,0
S08057,U3694,2025-03-09,2025-03,2025-W09,Direct,Mobile,/,1,338,0,0,B,0
S08058,U5623,2025-03-09,2025-03,2025-W09,Email,Mobile,/tutors,5,96,0,1,A,0
S08059,U5624,2025-03-09,2025-03,2025-W09,Direct,Desktop,/contact,5,71,0,1,A,1
S08060,U5625,2025-03-09,2025-03,2025-W09,Social,Desktop,/,6,109,0,1,A,0
S08061,U5626,2025-03-09,2025-03,2025-W09,Organic,Desktop,/,1,224,0,1,A,0
S08062,U4861,2025-03-09,2025-03,2025-W09,Direct,Desktop,/about,3,110,0,0,B,0
S08063,U5627,2025-03-09,2025-03,2025-W09,Organic,Mobile,/,3,341,0,1,B,0
S08064,U5628,2025-03-09,2025-03,2025-W09,Direct,Desktop,/,2,30,0,1,B,0
S08065,U5629,2025-03-09,2025-03,2025-W09,Direct,Desktop,/pricing,5,379,0,1,A,0
S08066,U5630,2025-03-09,2025-03,2025-W09,Direct,Desktop,/,2,267,0,1,B,0
S08067,U5631,2025-03-09,2025-03,2025-W09,Social,Tablet,/pricing,2,187,0,1,A,0
S08068,U2042,2025-03-09,2025-03,2025-W09,Organic,Mobile,/tutors,3,322,0,0,B,0
S08069,U5632,2025-03-09,2025-03,2025-W09,Social,Mobile,/,4,187,0,1,B,0
S08070,U5633,2025-03-09,2025-03,2025-W09,Direct,Desktop,/,1,394,0,1,B,0
S08071,U1420,2025-03-09,2025-03,2025-W09,Social,Desktop,/pricing,6,107,0,0,A,0
S08072,U5634,2025-03-09,2025-03,2025-W09,Organic,Mobile,/,2,193,0,1,B,1
S08073,U5635,2025-03-09,2025-03,2025-W09,Email,Mobile,/services,5,622,0,1,B,0
S08074,U5636,2025-03-09,2025-03,2025-W09,Paid,Mobile,/,3,200,0,1,B,0
S08075,U5637,2025-03-09,2025-03,2025-W09,Paid,Desktop,/services,5,291,0,1,B,0
S08076,U5638,2025-03-09,2025-03,2025-W09,Email,Mobile,/pricing,3,1102,0,1,A,0
S08077,U5639,2025-03-09,2025-03,2025-W09,Direct,Desktop,/tutors,6,120,0,1,B,0
S08078,U2003,2025-03-09,2025-03,2025-W09,Email,Desktop,/about,3,550,0,0,B,1
S08079,U5640,2025-03-09,2025-03,2025-W09,Organic,Desktop,/,1,168,0,1,A,0
S08080,U5641,2025-03-09,2025-03,2025-W09,Organic,Mobile,/about,2,121,0,1,A,0
S08081,U5005,2025-03-09,2025-03,2025-W09,Organic,Mobile,/about,1,133,0,0,B,0
S08082,U0225,2025-03-09,2025-03,2025-W09,Direct,Mobile,/pricing,3,668,0,0,A,0
S08083,U5642,2025-03-09,2025-03,2025-W09,Organic,Mobile,/tutors,2,324,0,1,A,0
S08084,U0941,2025-03-09,2025-03,2025-W09,Social,Mobile,/services,2,391,0,0,B,0
S08085,U5643,2025-03-09,2025-03,2025-W09,Organic,Desktop,/tutors,6,356,0,1,B,0
S08086,U5644,2025-03-09,2025-03,2025-W09,Organic,Mobile,/pricing,5,108,0,1,A,0
S08087,U5645,2025-03-09,2025-03,2025-W09,Direct,Desktop,/,2,72,0,1,B,0
S08088,U5646,2025-03-10,2025-03,2025-W10,Organic,Desktop,/contact,5,325,0,1,B,0
S08089,U5647,2025-03-10,2025-03,2025-W10,Email,Desktop,/pricing,3,358,0,1,A,0
S08090,U3525,2025-03-10,2025-03,2025-W10,Paid,Desktop,/,2,63,0,0,B,0
S08091,U4700,2025-03-10,2025-03,2025-W10,Social,Desktop,/about,4,81,0,0,B,0
S08092,U5648,2025-03-10,2025-03,2025-W10,Email,Desktop,/tutors,6,100,0,1,B,0
S08093,U5649,2025-03-10,2025-03,2025-W10,Social,Desktop,/,1,115,0,1,A,0
S08094,U2681,2025-03-10,2025-03,2025-W10,Direct,Mobile,/tutors,4,251,0,0,A,0
S08095,U0594,2025-03-10,2025-03,2025-W10,Email,Mobile,/pricing,4,221,0,0,B,0
S08096,U5650,2025-03-10,2025-03,2025-W10,Organic,Desktop,/tutors,6,451,0,1,B,0
S08097,U5651,2025-03-10,2025-03,2025-W10,Email,Mobile,/pricing,4,296,0,1,B,0
S08098,U3338,2025-03-10,2025-03,2025-W10,Email,Desktop,/,1,84,0,0,B,1
S08099,U5652,2025-03-10,2025-03,2025-W10,Organic,Mobile,/services,5,200,0,1,A,0
S08100,U5653,2025-03-10,2025-03,2025-W10,Organic,Desktop,/tutors,1,187,0,1,A,0
S08101,U5654,2025-03-10,2025-03,2025-W10,Email,Desktop,/,3,158,0,1,B,0
S08102,U5655,2025-03-10,2025-03,2025-W10,Direct,Desktop,/contact,2,105,0,1,B,0
S08103,U1901,2025-03-10,2025-03,2025-W10,Social,Mobile,/pricing,3,138,0,0,B,0
S08104,U5656,2025-03-10,2025-03,2025-W10,Direct,Mobile,/,3,109,0,1,A,0
S08105,U5657,2025-03-10,2025-03,2025-W10,Social,Desktop,/,1,49,0,1,B,0
S08106,U5658,2025-03-10,2025-03,2025-W10,Direct,Desktop,/,3,97,0,1,B,0
S08107,U5659,2025-03-10,2025-03,2025-W10,Organic,Mobile,/tutors,1,150,0,1,B,1
S08108,U5660,2025-03-10,2025-03,2025-W10,Paid,Desktop,/,4,109,0,1,A,0
S08109,U5661,2025-03-10,2025-03,2025-W10,Direct,Mobile,/pricing,4,402,0,1,B,0
S08110,U5662,2025-03-10,2025-03,2025-W10,Organic,Desktop,/services,4,69,0,1,A,0
S08111,U5663,2025-03-10,2025-03,2025-W10,Direct,Mobile,/tutors,6,153,0,1,B,0
S08112,U5664,2025-03-10,2025-03,2025-W10,Email,Mobile,/services,2,66,0,1,B,1
S08113,U5665,2025-03-10,2025-03,2025-W10,Organic,Desktop,/,5,134,0,1,A,0
S08114,U5666,2025-03-10,2025-03,2025-W10,Organic,Mobile,/about,4,905,0,1,A,0
S08115,U5667,2025-03-10,2025-03,2025-W10,Organic,Desktop,/,4,184,0,1,A,0
S08116,U5668,2025-03-10,2025-03,2025-W10,Direct,Mobile,/contact,8,286,0,1,A,0
